"","neighbourhood_name","species_name","count","proportion"
"2007","RILEY PARK","DISTICHUM",1,0.000145560407569141
"2008","RILEY PARK","DOUGLASII",14,0.00203784570596798
"2009","RILEY PARK","ELATA",1,0.000145560407569141
"2010","RILEY PARK","EUCHLORA   X",271,0.0394468704512373
"2011","RILEY PARK","EXCELSIOR",45,0.00655021834061135
"2012","RILEY PARK","FLEXILUS",1,0.000145560407569141
"2013","RILEY PARK","FLORIBUNDA",86,0.0125181950509461
"2014","RILEY PARK","FLORIDA",1,0.000145560407569141
"2015","RILEY PARK","FRAINETTO",1,0.000145560407569141
"2016","RILEY PARK","FREEMANI   X",172,0.0250363901018923
"2017","RILEY PARK","GIGANTEUM",7,0.00101892285298399
"2018","RILEY PARK","GINNALA",22,0.00320232896652111
"2019","RILEY PARK","GLABRA",1,0.000145560407569141
"2020","RILEY PARK","GLABRUM",6,0.000873362445414847
"2021","RILEY PARK","GLAUCA",1,0.000145560407569141
"2022","RILEY PARK","GLYPTOSTROBOIDES",4,0.000582241630276565
"2023","RILEY PARK","GRANDIFLORA",12,0.00174672489082969
"2024","RILEY PARK","GRANDIFLORA X",3,0.000436681222707424
"2025","RILEY PARK","GRANDIS",4,0.000582241630276565
"2026","RILEY PARK","GRIFFITHII",1,0.000145560407569141
"2027","RILEY PARK","GRISEUM",22,0.00320232896652111
"2028","RILEY PARK","HETEROPHYLLA",7,0.00101892285298399
"2029","RILEY PARK","HILLIERI",9,0.00131004366812227
"2030","RILEY PARK","HIPPOCASTANUM",61,0.00887918486171761
"2031","RILEY PARK","INSIGNIS",4,0.000582241630276565
"2032","RILEY PARK","INVOLUCRATA",13,0.00189228529839884
"2033","RILEY PARK","JACQUEMONTII",1,0.000145560407569141
"2034","RILEY PARK","JAPONICA",99,0.014410480349345
"2035","RILEY PARK","JAPONICUM",34,0.0049490538573508
"2036","RILEY PARK","KEWENSIS X",8,0.00116448326055313
"2037","RILEY PARK","KOBUS",141,0.0205240174672489
"2038","RILEY PARK","KOUSA",20,0.00291120815138282
"2039","RILEY PARK","LAVALLEI  X",38,0.00553129548762737
"2040","RILEY PARK","LAWSONIANA",15,0.00218340611353712
"2041","RILEY PARK","LIKIANGENSIS",1,0.000145560407569141
"2042","RILEY PARK","LUSITANICA",2,0.000291120815138282
"2043","RILEY PARK","MACROCARPA",5,0.000727802037845706
"2044","RILEY PARK","MACROPHYLLUM",6,0.000873362445414847
"2045","RILEY PARK","MARIANA",2,0.000291120815138282
"2046","RILEY PARK","MATSUDANA",1,0.000145560407569141
"2047","RILEY PARK","MENZIESII",31,0.00451237263464338
"2048","RILEY PARK","MIYABEI",5,0.000727802037845706
"2049","RILEY PARK","MOLLIS",3,0.000436681222707424
"2050","RILEY PARK","MONOGYNA",5,0.000727802037845706
"2051","RILEY PARK","MONTICOLA",1,0.000145560407569141
"2052","RILEY PARK","MORDENSIS",7,0.00101892285298399
"2053","RILEY PARK","MYRSINIFOLIA",1,0.000145560407569141
"2054","RILEY PARK","NEGUNDO",2,0.000291120815138282
"2055","RILEY PARK","NIGRA",27,0.00393013100436681
"2056","RILEY PARK","NIGRUM",2,0.000291120815138282
"2057","RILEY PARK","NOOTKATENSIS",3,0.000436681222707424
"2058","RILEY PARK","NUTTALLII",22,0.00320232896652111
"2059","RILEY PARK","OBASSIA",8,0.00116448326055313
"2060","RILEY PARK","OBTUSA",1,0.000145560407569141
"2061","RILEY PARK","OCCIDENTALIS",18,0.00262008733624454
"2062","RILEY PARK","OMORIKA",3,0.000436681222707424
"2063","RILEY PARK","ORNUS",27,0.00393013100436681
"2064","RILEY PARK","OXYACANTHA",23,0.00334788937409025
"2065","RILEY PARK","OXYCARPA",22,0.00320232896652111
"2066","RILEY PARK","PADUS",1,0.000145560407569141
"2067","RILEY PARK","PALMATUM",81,0.0117903930131004
"2068","RILEY PARK","PALUSTRIS",7,0.00101892285298399
"2069","RILEY PARK","PANICULATA",1,0.000145560407569141
"2070","RILEY PARK","PAPYRIFERA",3,0.000436681222707424
"2071","RILEY PARK","PENDULA",46,0.0066957787481805
"2072","RILEY PARK","PENNSYLVANICA",70,0.0101892285298399
"2073","RILEY PARK","PERSICA",197,0.0286754002911208
"2074","RILEY PARK","PHAENOPYRUM",21,0.00305676855895197
"2075","RILEY PARK","PHELLOS",9,0.00131004366812227
"2076","RILEY PARK","PISIFERA",3,0.000436681222707424
"2077","RILEY PARK","PLATANOIDES",492,0.0716157205240175
"2078","RILEY PARK","PLICATA",50,0.00727802037845706
"2079","RILEY PARK","PONDEROSA",1,0.000145560407569141
"2080","RILEY PARK","POPULIFOLIA",1,0.000145560407569141
"2081","RILEY PARK","PSEUDOACACIA",14,0.00203784570596798
"2082","RILEY PARK","PSEUDOCAMELLIA",5,0.000727802037845706
"2083","RILEY PARK","PSEUDOPLATANUS",137,0.0199417758369723
"2084","RILEY PARK","PUMILA",4,0.000582241630276565
"2085","RILEY PARK","PUNGENS",10,0.00145560407569141
"2086","RILEY PARK","PURSHIANA",4,0.000582241630276565
"2087","RILEY PARK","RETICULATA",12,0.00174672489082969
"2088","RILEY PARK","ROBUR",130,0.0189228529839884
"2089","RILEY PARK","RUBRA",25,0.00363901018922853
"2090","RILEY PARK","RUBRUM",206,0.0299854439592431
"2091","RILEY PARK","RUGOSA",3,0.000436681222707424
"2092","RILEY PARK","SACCHARINUM",30,0.00436681222707424
"2093","RILEY PARK","SALICINA",10,0.00145560407569141
"2094","RILEY PARK","SARGENTII",6,0.000873362445414847
"2095","RILEY PARK","SATIVA",1,0.000145560407569141
"2096","RILEY PARK","SEROTINA",24,0.00349344978165939
"2097","RILEY PARK","SERRATA",8,0.00116448326055313
"2098","RILEY PARK","SERRULATA",822,0.119650655021834
"2099","RILEY PARK","SIMONII",4,0.000582241630276565
"2100","RILEY PARK","SPECIES",71,0.010334788937409
"2101","RILEY PARK","STELLATA",1,0.000145560407569141
"2102","RILEY PARK","STENOPTERA",22,0.00320232896652111
"2103","RILEY PARK","STYRACIFLUA",128,0.0186317321688501
"2104","RILEY PARK","SUBHIRTELLA",5,0.000727802037845706
"2105","RILEY PARK","SYLVATICA",265,0.0385735080058224
"2106","RILEY PARK","SYLVESTRIS",3,0.000436681222707424
"2107","RILEY PARK","SYRIACA",3,0.000436681222707424
"2108","RILEY PARK","TATARICUM",3,0.000436681222707424
"2109","RILEY PARK","TIANSHANICA",2,0.000291120815138282
"2110","RILEY PARK","TOMENTOSA",1,0.000145560407569141
"2111","RILEY PARK","TRIACANTHOS",98,0.0142649199417758
"2112","RILEY PARK","TRUNCATUM",226,0.0328966521106259
"2113","RILEY PARK","TULIPIFERA",12,0.00174672489082969
"2114","RILEY PARK","TYPHINA",1,0.000145560407569141
"2115","RILEY PARK","UNEDO",1,0.000145560407569141
"2116","RILEY PARK","VELUTINA",3,0.000436681222707424
"2117","RILEY PARK","VILMORINII",1,0.000145560407569141
"2118","RILEY PARK","VIRGINIANA",11,0.00160116448326055
"2119","RILEY PARK","VULGARIS",1,0.000145560407569141
"2120","RILEY PARK","X YEDOENSIS",158,0.0229985443959243
"2121","RILEY PARK","XX",72,0.0104803493449782
"2122","RILEY PARK","ZUMI",95,0.0138282387190684
"2123","SHAUGHNESSY","ABIES",3,0.000428021115708375
"2124","SHAUGHNESSY","ACERIFOLIA   X",238,0.0339563418461977
"2125","SHAUGHNESSY","ACUTISSIMA",19,0.00271080039948637
"2126","SHAUGHNESSY","ALNIFOLIA",5,0.000713368526180625
"2127","SHAUGHNESSY","AMERICANA",780,0.111285490084177
"2128","SHAUGHNESSY","ANTARTICA",1,0.000142673705236125
"2129","SHAUGHNESSY","AQUIFOLIUM",14,0.00199743187330575
"2130","SHAUGHNESSY","ARAUCANA",1,0.000142673705236125
"2131","SHAUGHNESSY","ARIA",29,0.00413753745184762
"2132","SHAUGHNESSY","ARNOLDIANA X",2,0.00028534741047225
"2133","SHAUGHNESSY","ATLANTICA",1,0.000142673705236125
"2134","SHAUGHNESSY","AUCUPARIA",16,0.002282779283778
"2135","SHAUGHNESSY","AVELLANA",5,0.000713368526180625
"2136","SHAUGHNESSY","AVIUM",20,0.0028534741047225
"2137","SHAUGHNESSY","BACCATA",24,0.003424168925667
"2138","SHAUGHNESSY","BANKSIANA",1,0.000142673705236125
"2139","SHAUGHNESSY","BETULUS",88,0.012555286060779
"2140","SHAUGHNESSY","BIGNONIOIDES",21,0.00299614780995862
"2141","SHAUGHNESSY","BILOBA",8,0.001141389641889
"2142","SHAUGHNESSY","BLIREANA",5,0.000713368526180625
"2143","SHAUGHNESSY","BUNGEI",2,0.00028534741047225
"2144","SHAUGHNESSY","CALLERYANA",20,0.0028534741047225
"2145","SHAUGHNESSY","CAMPESTRE",141,0.0201169924382936
"2146","SHAUGHNESSY","CANADENSIS",15,0.00214010557854187
"2147","SHAUGHNESSY","CAPILLIPES",2,0.00028534741047225
"2148","SHAUGHNESSY","CAPPADOCICUM",27,0.00385219004137537
"2149","SHAUGHNESSY","CARNEA   X",66,0.00941646454558425
"2150","SHAUGHNESSY","CAROLINIANA",1,0.000142673705236125
"2151","SHAUGHNESSY","CERASIFERA",632,0.090169781709231
"2152","SHAUGHNESSY","CHINENSE",5,0.000713368526180625
"2153","SHAUGHNESSY","CINEREA",2,0.00028534741047225
"2154","SHAUGHNESSY","COCCINEA",2,0.00028534741047225
"2155","SHAUGHNESSY","COMMUNIS",3,0.000428021115708375
"2156","SHAUGHNESSY","CONCOLOR",2,0.00028534741047225
"2157","SHAUGHNESSY","CONTORTA",10,0.00142673705236125
"2158","SHAUGHNESSY","CONTROVERSA",4,0.0005706948209445
"2159","SHAUGHNESSY","CORDATA",49,0.00699101155657012
"2160","SHAUGHNESSY","CRENATA",5,0.000713368526180625
"2161","SHAUGHNESSY","CRUS-GALLI",20,0.0028534741047225
"2162","SHAUGHNESSY","DAVIDII",1,0.000142673705236125
"2163","SHAUGHNESSY","DECURRENS",6,0.00085604223141675
"2164","SHAUGHNESSY","DENTATA",2,0.00028534741047225
"2165","SHAUGHNESSY","DENUDATA",11,0.00156941075759737
"2166","SHAUGHNESSY","DEODARA",16,0.002282779283778
"2167","SHAUGHNESSY","DOMESTICA",2,0.00028534741047225
"2168","SHAUGHNESSY","DOUGLASII",4,0.0005706948209445
"2169","SHAUGHNESSY","ERUBESCENS",1,0.000142673705236125
"2170","SHAUGHNESSY","EUCHLORA   X",72,0.010272506777001
"2171","SHAUGHNESSY","EUROPAEA   X",2,0.00028534741047225
"2172","SHAUGHNESSY","EXCELSIOR",30,0.00428021115708375
"2173","SHAUGHNESSY","FLEXILUS",2,0.00028534741047225
"2174","SHAUGHNESSY","FLORIBUNDA",69,0.00984448566129262
"2175","SHAUGHNESSY","FLORIDA",3,0.000428021115708375
"2176","SHAUGHNESSY","FRAINETTO",1,0.000142673705236125
"2177","SHAUGHNESSY","FREEMANI   X",101,0.0144100442288486
"2178","SHAUGHNESSY","GIGANTEUM",11,0.00156941075759737
"2179","SHAUGHNESSY","GINNALA",1,0.000142673705236125
"2180","SHAUGHNESSY","GLABRA",22,0.00313882151519475
"2181","SHAUGHNESSY","GLAUCA",3,0.000428021115708375
"2182","SHAUGHNESSY","GLYPTOSTROBOIDES",20,0.0028534741047225
"2183","SHAUGHNESSY","GRANDIFLORA",1,0.000142673705236125
"2184","SHAUGHNESSY","GRANDIFLORA X",2,0.00028534741047225
"2185","SHAUGHNESSY","GRANDIS",7,0.000998715936652875
"2186","SHAUGHNESSY","GRISEUM",7,0.000998715936652875
"2187","SHAUGHNESSY","HETEROPHYLLA",9,0.00128406334712512
"2188","SHAUGHNESSY","HIPPOCASTANUM",311,0.0443715223284349
"2189","SHAUGHNESSY","INSIGNIS",1,0.000142673705236125
"2190","SHAUGHNESSY","INVOLUCRATA",18,0.00256812669425025
"2191","SHAUGHNESSY","JACQUEMONTII",3,0.000428021115708375
"2192","SHAUGHNESSY","JAPONICA",153,0.0218290769011271
"2193","SHAUGHNESSY","JAPONICUM",103,0.0146953916393209
"2194","SHAUGHNESSY","KEWENSIS X",4,0.0005706948209445
"2195","SHAUGHNESSY","KOBUS",118,0.0168354972178627
"2196","SHAUGHNESSY","KOUSA",21,0.00299614780995862
"2197","SHAUGHNESSY","LAVALLEI  X",75,0.0107005278927094
"2198","SHAUGHNESSY","LAWSONIANA",25,0.00356684263090312
"2199","SHAUGHNESSY","LILIIFLORA",3,0.000428021115708375
"2200","SHAUGHNESSY","MAACKII",2,0.00028534741047225
"2201","SHAUGHNESSY","MACROPHYLLUM",34,0.00485090597802825
"2202","SHAUGHNESSY","MARIANA",1,0.000142673705236125
"2203","SHAUGHNESSY","MENZIESII",26,0.00370951633613925
"2204","SHAUGHNESSY","MERTENSIANA",1,0.000142673705236125
"2205","SHAUGHNESSY","MONADELPHA",4,0.0005706948209445
"2206","SHAUGHNESSY","MORDENSIS",5,0.000713368526180625
"2207","SHAUGHNESSY","NEGUNDO",10,0.00142673705236125
"2208","SHAUGHNESSY","NIGRA",4,0.0005706948209445
"2209","SHAUGHNESSY","NIGRUM",5,0.000713368526180625
"2210","SHAUGHNESSY","NOBILIS",3,0.000428021115708375
"2211","SHAUGHNESSY","NOOTKATENSIS",3,0.000428021115708375
"2212","SHAUGHNESSY","NUTTALLII",34,0.00485090597802825
"2213","SHAUGHNESSY","OBASSIA",6,0.00085604223141675
"2214","SHAUGHNESSY","OBTUSA",7,0.000998715936652875
"2215","SHAUGHNESSY","OCCIDENTALIS",19,0.00271080039948637
"2216","SHAUGHNESSY","ORIENTALIS",2,0.00028534741047225
"2217","SHAUGHNESSY","ORNUS",17,0.00242545298901412
"2218","SHAUGHNESSY","OXYACANTHA",21,0.00299614780995862
"2219","SHAUGHNESSY","OXYCARPA",4,0.0005706948209445
"2220","SHAUGHNESSY","PALMATUM",17,0.00242545298901412
"2221","SHAUGHNESSY","PALUSTRIS",5,0.000713368526180625
"2222","SHAUGHNESSY","PAPYRIFERA",9,0.00128406334712512
"2223","SHAUGHNESSY","PENDULA",92,0.0131259808817235
"2224","SHAUGHNESSY","PENNSYLVANICA",51,0.00727635896704237
"2225","SHAUGHNESSY","PERSICA",68,0.0097018119560565
"2226","SHAUGHNESSY","PHAENOPYRUM",37,0.00527892709373662
"2227","SHAUGHNESSY","PHELLOS",6,0.00085604223141675
"2228","SHAUGHNESSY","PISIFERA",14,0.00199743187330575
"2229","SHAUGHNESSY","PLATANOIDES",1139,0.162505350263946
"2230","SHAUGHNESSY","PLICATA",68,0.0097018119560565
"2231","SHAUGHNESSY","POPULIFOLIA",2,0.00028534741047225
"2232","SHAUGHNESSY","PRINUS",1,0.000142673705236125
"2233","SHAUGHNESSY","PROCERA",21,0.00299614780995862
"2234","SHAUGHNESSY","PSEUDOACACIA",49,0.00699101155657012
"2235","SHAUGHNESSY","PSEUDOCAMELLIA",27,0.00385219004137537
"2236","SHAUGHNESSY","PSEUDOPLATANUS",123,0.0175488657440434
"2237","SHAUGHNESSY","PUMILA",16,0.002282779283778
"2238","SHAUGHNESSY","PUNGENS",1,0.000142673705236125
"2239","SHAUGHNESSY","REGIA",1,0.000142673705236125
"2240","SHAUGHNESSY","RETICULATA",15,0.00214010557854187
"2241","SHAUGHNESSY","RUBRA",16,0.002282779283778
"2242","SHAUGHNESSY","RUBRUM",218,0.0311028677414752
"2243","SHAUGHNESSY","SACCHARINUM",25,0.00356684263090312
"2244","SHAUGHNESSY","SACCHARUM",21,0.00299614780995862
"2245","SHAUGHNESSY","SALICINA",2,0.00028534741047225
"2246","SHAUGHNESSY","SARGENTII",7,0.000998715936652875
"2247","SHAUGHNESSY","SATIVA",14,0.00199743187330575
"2248","SHAUGHNESSY","SEROTINA",3,0.000428021115708375
"2249","SHAUGHNESSY","SERRATA",17,0.00242545298901412
"2250","SHAUGHNESSY","SERRULATA",468,0.0667712940505065
"2251","SHAUGHNESSY","SITCHENSIS",1,0.000142673705236125
"2252","SHAUGHNESSY","SOULANGEANA  X",1,0.000142673705236125
"2253","SHAUGHNESSY","SPECIES",85,0.0121272649450706
"2254","SHAUGHNESSY","SPECIOSA",9,0.00128406334712512
"2255","SHAUGHNESSY","STENOPTERA",2,0.00028534741047225
"2256","SHAUGHNESSY","STROBUS",1,0.000142673705236125
"2257","SHAUGHNESSY","STYRACIFLUA",117,0.0166928235126266
"2258","SHAUGHNESSY","SUBHIRTELLA",7,0.000998715936652875
"2259","SHAUGHNESSY","SYLVATICA",50,0.00713368526180625
"2260","SHAUGHNESSY","SYLVESTRIS",8,0.001141389641889
"2261","SHAUGHNESSY","SYRIACA",7,0.000998715936652875
"2262","SHAUGHNESSY","TOMENTOSA",5,0.000713368526180625
"2263","SHAUGHNESSY","TRANSITORIA",2,0.00028534741047225
"2264","SHAUGHNESSY","TRIACANTHOS",98,0.0139820231131402
"2265","SHAUGHNESSY","TRUNCATUM",118,0.0168354972178627
"2266","SHAUGHNESSY","TULIPIFERA",5,0.000713368526180625
"2267","SHAUGHNESSY","VERTICILLATA",2,0.00028534741047225
"2268","SHAUGHNESSY","VIRGINIANA",3,0.000428021115708375
"2269","SHAUGHNESSY","VULGARIS",1,0.000142673705236125
"2270","SHAUGHNESSY","X YEDOENSIS",88,0.012555286060779
"2271","SHAUGHNESSY","XX",28,0.0039948637466115
"2272","SHAUGHNESSY","ZUMI",80,0.01141389641889
"2273","SOUTH CAMBIE","ABIES",4,0.00119653006281783
"2274","SOUTH CAMBIE","ACERIFOLIA   X",45,0.0134609632067006
"2275","SOUTH CAMBIE","ACUTISSIMA",16,0.00478612025127131
"2276","SOUTH CAMBIE","ALBA",3,0.000897397547113371
"2277","SOUTH CAMBIE","AMERICANA",166,0.0496559976069399
"2278","SOUTH CAMBIE","AMURENSE",3,0.000897397547113371
"2279","SOUTH CAMBIE","AQUIFOLIUM",9,0.00269219264134011
"2280","SOUTH CAMBIE","ARGUTUM",1,0.000299132515704457
"2281","SOUTH CAMBIE","ARIA",18,0.00538438528268023
"2282","SOUTH CAMBIE","AUCUPARIA",7,0.0020939276099312
"2283","SOUTH CAMBIE","AVIUM",31,0.00927310798683817
"2284","SOUTH CAMBIE","BETULUS",72,0.0215375411307209
"2285","SOUTH CAMBIE","BILOBA",3,0.000897397547113371
"2286","SOUTH CAMBIE","BLIREANA",4,0.00119653006281783
"2287","SOUTH CAMBIE","BUNGEI",1,0.000299132515704457
"2288","SOUTH CAMBIE","CALLERYANA",10,0.00299132515704457
"2289","SOUTH CAMBIE","CAMPESTRE",107,0.0320071791803769
"2290","SOUTH CAMBIE","CANADENSIS",4,0.00119653006281783
"2291","SOUTH CAMBIE","CANESCENS   X",1,0.000299132515704457
"2292","SOUTH CAMBIE","CAPILLIPES",1,0.000299132515704457
"2293","SOUTH CAMBIE","CAPPADOCICUM",14,0.0041878552198624
"2294","SOUTH CAMBIE","CARNEA   X",1,0.000299132515704457
"2295","SOUTH CAMBIE","CAROLINIANA",1,0.000299132515704457
"2296","SOUTH CAMBIE","CARPINIFOLIA",1,0.000299132515704457
"2297","SOUTH CAMBIE","CERASIFERA",191,0.0571343104995513
"2298","SOUTH CAMBIE","CIRCINATUM",3,0.000897397547113371
"2299","SOUTH CAMBIE","CISSIFOLIUM",1,0.000299132515704457
"2300","SOUTH CAMBIE","COLURNA",2,0.000598265031408914
"2301","SOUTH CAMBIE","CONCOLOR",1,0.000299132515704457
"2302","SOUTH CAMBIE","CONTROVERSA",1,0.000299132515704457
"2303","SOUTH CAMBIE","CORDATA",1,0.000299132515704457
"2304","SOUTH CAMBIE","CRUS-GALLI",4,0.00119653006281783
"2305","SOUTH CAMBIE","DECIDUA",3,0.000897397547113371
"2306","SOUTH CAMBIE","DENUDATA",1,0.000299132515704457
"2307","SOUTH CAMBIE","DEODARA",20,0.00598265031408914
"2308","SOUTH CAMBIE","DIOICUS",1,0.000299132515704457
"2309","SOUTH CAMBIE","DISTICHUM",3,0.000897397547113371
"2310","SOUTH CAMBIE","DOUGLASII",1,0.000299132515704457
"2311","SOUTH CAMBIE","EUCHLORA   X",61,0.0182470834579719
"2312","SOUTH CAMBIE","EXCELSIOR",21,0.0062817828297936
"2313","SOUTH CAMBIE","FLEXILUS",3,0.000897397547113371
"2314","SOUTH CAMBIE","FLORIBUNDA",66,0.0197427460364942
"2315","SOUTH CAMBIE","FLORIDA",3,0.000897397547113371
"2316","SOUTH CAMBIE","FRAINETTO",1,0.000299132515704457
"2317","SOUTH CAMBIE","FRAXINIFOLIA",1,0.000299132515704457
"2318","SOUTH CAMBIE","FREEMANI   X",123,0.0367932994316482
"2319","SOUTH CAMBIE","GIGANTEUM",15,0.00448698773556686
"2320","SOUTH CAMBIE","GLABRA",18,0.00538438528268023
"2321","SOUTH CAMBIE","GLYPTOSTROBOIDES",31,0.00927310798683817
"2322","SOUTH CAMBIE","GRANDIFLORA",11,0.00329045767274903
"2323","SOUTH CAMBIE","GRANDIS",3,0.000897397547113371
"2324","SOUTH CAMBIE","GRISEUM",31,0.00927310798683817
"2325","SOUTH CAMBIE","HETEROPHYLLA",2,0.000598265031408914
"2326","SOUTH CAMBIE","HIPPOCASTANUM",22,0.00658091534549806
"2327","SOUTH CAMBIE","INSIGNIS",1,0.000299132515704457
"2328","SOUTH CAMBIE","INVOLUCRATA",7,0.0020939276099312
"2329","SOUTH CAMBIE","JACQUEMONTII",1,0.000299132515704457
"2330","SOUTH CAMBIE","JAPONICA",43,0.0128626981752917
"2331","SOUTH CAMBIE","JAPONICUM",27,0.00807657792402034
"2332","SOUTH CAMBIE","KEWENSIS X",2,0.000598265031408914
"2333","SOUTH CAMBIE","KOBUS",57,0.0170505533951541
"2334","SOUTH CAMBIE","KOUSA",43,0.0128626981752917
"2335","SOUTH CAMBIE","LAVALLEI  X",26,0.00777744540831588
"2336","SOUTH CAMBIE","LAWSONIANA",20,0.00598265031408914
"2337","SOUTH CAMBIE","LIKIANGENSIS",2,0.000598265031408914
"2338","SOUTH CAMBIE","MACROCARPA",4,0.00119653006281783
"2339","SOUTH CAMBIE","MACROPHYLLUM",2,0.000598265031408914
"2340","SOUTH CAMBIE","MAS",2,0.000598265031408914
"2341","SOUTH CAMBIE","MENZIESII",16,0.00478612025127131
"2342","SOUTH CAMBIE","MIYABEI",1,0.000299132515704457
"2343","SOUTH CAMBIE","MOLLIS",3,0.000897397547113371
"2344","SOUTH CAMBIE","MONADELPHA",3,0.000897397547113371
"2345","SOUTH CAMBIE","MONOGYNA",11,0.00329045767274903
"2346","SOUTH CAMBIE","MORDENSIS",33,0.00987137301824708
"2347","SOUTH CAMBIE","MYRSINIFOLIA",1,0.000299132515704457
"2348","SOUTH CAMBIE","NIGRA",9,0.00269219264134011
"2349","SOUTH CAMBIE","NIGRUM",1,0.000299132515704457
"2350","SOUTH CAMBIE","NOOTKATENSIS",5,0.00149566257852229
"2351","SOUTH CAMBIE","NUTTALLII",51,0.0152557583009273
"2352","SOUTH CAMBIE","OMORIKA",13,0.00388872270415794
"2353","SOUTH CAMBIE","ORNUS",18,0.00538438528268023
"2354","SOUTH CAMBIE","OXYACANTHA",11,0.00329045767274903
"2355","SOUTH CAMBIE","OXYCARPA",40,0.0119653006281783
"2356","SOUTH CAMBIE","PADUS",1,0.000299132515704457
"2357","SOUTH CAMBIE","PALMATUM",13,0.00388872270415794
"2358","SOUTH CAMBIE","PALUSTRIS",25,0.00747831289261143
"2359","SOUTH CAMBIE","PAPYRIFERA",3,0.000897397547113371
"2360","SOUTH CAMBIE","PENDULA",21,0.0062817828297936
"2361","SOUTH CAMBIE","PENNSYLVANICA",82,0.0245288662877655
"2362","SOUTH CAMBIE","PERSICA",6,0.00179479509422674
"2363","SOUTH CAMBIE","PHAENOPYRUM",1,0.000299132515704457
"2364","SOUTH CAMBIE","PHELLOS",28,0.0083757104397248
"2365","SOUTH CAMBIE","PISIFERA",5,0.00149566257852229
"2366","SOUTH CAMBIE","PLATANOIDES",320,0.0957224050254263
"2367","SOUTH CAMBIE","PLATYPHYLLOS",2,0.000598265031408914
"2368","SOUTH CAMBIE","PLICATA",45,0.0134609632067006
"2369","SOUTH CAMBIE","PONDEROSA",3,0.000897397547113371
"2370","SOUTH CAMBIE","PROCERA",20,0.00598265031408914
"2371","SOUTH CAMBIE","PSEUDOACACIA",5,0.00149566257852229
"2372","SOUTH CAMBIE","PSEUDOCAMELLIA",9,0.00269219264134011
"2373","SOUTH CAMBIE","PSEUDOPLATANUS",37,0.0110679030810649
"2374","SOUTH CAMBIE","PUMILA",9,0.00269219264134011
"2375","SOUTH CAMBIE","PUNGENS",5,0.00149566257852229
"2376","SOUTH CAMBIE","REGIA",2,0.000598265031408914
"2377","SOUTH CAMBIE","RETICULATA",5,0.00149566257852229
"2378","SOUTH CAMBIE","ROBUR",6,0.00179479509422674
"2379","SOUTH CAMBIE","RUBRA",2,0.000598265031408914
"2380","SOUTH CAMBIE","RUBRUM",196,0.0586299730780736
"2381","SOUTH CAMBIE","SARGENTII",1,0.000299132515704457
"2382","SOUTH CAMBIE","SERRATA",2,0.000598265031408914
"2383","SOUTH CAMBIE","SERRULATA",329,0.0984145976667664
"2384","SOUTH CAMBIE","SIMONII",1,0.000299132515704457
"2385","SOUTH CAMBIE","SPECIES",18,0.00538438528268023
"2386","SOUTH CAMBIE","STYRACIFLUA",56,0.0167514208794496
"2387","SOUTH CAMBIE","SUBHIRTELLA",14,0.0041878552198624
"2388","SOUTH CAMBIE","SYLVATICA",123,0.0367932994316482
"2389","SOUTH CAMBIE","SYLVESTRIS",7,0.0020939276099312
"2390","SOUTH CAMBIE","SYRIACA",1,0.000299132515704457
"2391","SOUTH CAMBIE","TRIACANTHOS",59,0.017648818426563
"2392","SOUTH CAMBIE","TRUNCATUM",58,0.0173496859108585
"2393","SOUTH CAMBIE","TULIPIFERA",1,0.000299132515704457
"2394","SOUTH CAMBIE","ULMOIDES",6,0.00179479509422674
"2395","SOUTH CAMBIE","VIRGINIANA",5,0.00149566257852229
"2396","SOUTH CAMBIE","WATERERI  X",5,0.00149566257852229
"2397","SOUTH CAMBIE","X YEDOENSIS",73,0.0218366736464254
"2398","SOUTH CAMBIE","XX",67,0.0200418785521986
"2399","SOUTH CAMBIE","ZUMI",45,0.0134609632067006
"2400","STRATHCONA","ABIES",2,0.000734214390602056
"2401","STRATHCONA","ACERIFOLIA   X",41,0.0150513950073421
"2402","STRATHCONA","ACUTISSIMA",12,0.00440528634361234
"2403","STRATHCONA","AILANTHIFOLIA",1,0.000367107195301028
"2404","STRATHCONA","ALBA",1,0.000367107195301028
"2405","STRATHCONA","ALNIFOLIA",4,0.00146842878120411
"2406","STRATHCONA","AMERICANA",137,0.0502936857562408
"2407","STRATHCONA","ANTARTICA",5,0.00183553597650514
"2408","STRATHCONA","ARIA",6,0.00220264317180617
"2409","STRATHCONA","AUCUPARIA",5,0.00183553597650514
"2410","STRATHCONA","AVIUM",4,0.00146842878120411
"2411","STRATHCONA","BACCATA",6,0.00220264317180617
"2412","STRATHCONA","BALSAMEA",1,0.000367107195301028
"2413","STRATHCONA","BETULUS",168,0.0616740088105727
"2414","STRATHCONA","BIGNONIOIDES",2,0.000734214390602056
"2415","STRATHCONA","BILOBA",18,0.0066079295154185
"2416","STRATHCONA","BLIREANA",1,0.000367107195301028
"2417","STRATHCONA","CALLERYANA",174,0.0638766519823789
"2418","STRATHCONA","CAMPESTRE",49,0.0179882525697504
"2419","STRATHCONA","CANADENSIS",36,0.013215859030837
"2420","STRATHCONA","CAPPADOCICUM",2,0.000734214390602056
"2421","STRATHCONA","CARICA",1,0.000367107195301028
"2422","STRATHCONA","CARNEA   X",6,0.00220264317180617
"2423","STRATHCONA","CAROLINIANA",50,0.0183553597650514
"2424","STRATHCONA","CERASIFERA",28,0.0102790014684288
